"County.FIPS.Code","Plant.county.name","Plant.state.abbreviation","Mean_Plant_Nameplate_CapacityMW","County","average_month_ozone_concentration","Average_Month_AQI_Value"
113,"Montgomery","OH",213.325,"Santa Rosa",0.0371666666666667,34.4
113,"Montgomery","OH",213.325,"Macon",0.0333333333333333,30.7666666666667
113,"Sawyer","WI",5.6,"Santa Rosa",0.0371666666666667,34.4
113,"Sawyer","WI",5.6,"Macon",0.0333333333333333,30.7666666666667
113,"McPherson","KS",165.2,"Santa Rosa",0.0371666666666667,34.4
113,"McPherson","KS",165.2,"Macon",0.0333333333333333,30.7666666666667
113,"Missaukee","MI",20,"Santa Rosa",0.0371666666666667,34.4
113,"Missaukee","MI",20,"Macon",0.0333333333333333,30.7666666666667
113,"Santa Rosa","FL",144.3,"Santa Rosa",0.0371666666666667,34.4
113,"Santa Rosa","FL",144.3,"Macon",0.0333333333333333,30.7666666666667
113,"Russell","AL",120.5,"Santa Rosa",0.0371666666666667,34.4
113,"Russell","AL",120.5,"Macon",0.0333333333333333,30.7666666666667
113,"McLean","IL",5.1,"Santa Rosa",0.0371666666666667,34.4
113,"McLean","IL",5.1,"Macon",0.0333333333333333,30.7666666666667
113,"Dallas","TX",180.19,"Santa Rosa",0.0371666666666667,34.4
113,"Dallas","TX",180.19,"Macon",0.0333333333333333,30.7666666666667
113,"Yolo","CA",15.8,"Santa Rosa",0.0371666666666667,34.4
113,"Yolo","CA",15.8,"Macon",0.0333333333333333,30.7666666666667
113,"Linn","IA",60.9333333333333,"Santa Rosa",0.0371666666666667,34.4
113,"Linn","IA",60.9333333333333,"Macon",0.0333333333333333,30.7666666666667
115,"Sedgwick","CO",2.8,"Sarasota",0.0390108695652174,36.1195652173913
115,"Yuba","CA",3.5,"Sarasota",0.0390108695652174,36.1195652173913
115,"Pine","MN",25,"Sarasota",0.0390108695652174,36.1195652173913
115,"Sarasota","FL",6.4,"Sarasota",0.0390108695652174,36.1195652173913
115,"Floyd","GA",70.4,"Sarasota",0.0390108695652174,36.1195652173913
115,"Washington","NY",14.4,"Sarasota",0.0390108695652174,36.1195652173913
115,"Linn","MO",8,"Sarasota",0.0390108695652174,36.1195652173913
115,"Susquehanna","PA",22,"Sarasota",0.0390108695652174,36.1195652173913
115,"Macon","IL",134.833333333333,"Sarasota",0.0390108695652174,36.1195652173913
115,"Monroe","MI",3293.1,"Sarasota",0.0390108695652174,36.1195652173913
115,"Louisa","IA",811.9,"Sarasota",0.0390108695652174,36.1195652173913
117,"Washington","LA",249.55,"Seminole",0.0378,34.9666666666667
117,"Livingston","MO",90,"Seminole",0.0378,34.9666666666667
117,"Martin","NC",114,"Seminole",0.0378,34.9666666666667
117,"Stanley","SD",6,"Seminole",0.0378,34.9666666666667
117,"Wayne","NY",1.7,"Seminole",0.0378,34.9666666666667
117,"Sheboygan","WI",380.25,"Seminole",0.0378,34.9666666666667
117,"Montcalm","MI",269.9,"Seminole",0.0378,34.9666666666667
117,"Seminole","FL",4.8,"Seminole",0.0378,34.9666666666667
117,"Shelby","AL",2034,"Seminole",0.0378,34.9666666666667
117,"Tioga","PA",24,"Seminole",0.0378,34.9666666666667
119,"Lyon","IA",2.5,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Westchester","NY",8.27333333333333,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Madison","NE",5.8,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Union","PA",5.9,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Meade","KS",8.2,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Madison","IL",171.3,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Franklin","GA",58,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Polk","MN",7,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Pulaski","AR",201.866666666667,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Mecklenburg","NC",2.98,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Muskingum","OH",678.3,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Payne","OK",22.25,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Middlesex","VA",6.4,"Mecklenburg",0.0329032258064516,30.4516129032258
119,"Montmorency","MI",22,"Mecklenburg",0.0329032258064516,30.4516129032258
123,"Madison","MO",27.6,"Montgomery",0.0355714285714286,32.9285714285714
123,"Montgomery","NC",9.6,"Montgomery",0.0355714285714286,32.9285714285714
123,"Yates","NY",112,"Montgomery",0.0355714285714286,32.9285714285714
123,"Mitchell","KS",19.3,"Montgomery",0.0355714285714286,32.9285714285714
123,"Ottawa","OH",4.4,"Montgomery",0.0355714285714286,32.9285714285714
123,"Ramsey","MN",227.666666666667,"Montgomery",0.0355714285714286,32.9285714285714
123,"Vernon","WI",1.5,"Montgomery",0.0355714285714286,32.9285714285714
123,"Weld","CO",394.071428571429,"Montgomery",0.0355714285714286,32.9285714285714
123,"Taylor","FL",73,"Montgomery",0.0355714285714286,32.9285714285714
123,"Salinas","PR",1534,"Montgomery",0.0355714285714286,32.9285714285714
123,"Warren","PA",53.1,"Montgomery",0.0355714285714286,32.9285714285714
123,"Newaygo","MI",5.8,"Montgomery",0.0355714285714286,32.9285714285714
123,"Tallapoosa","AL",822.8,"Montgomery",0.0355714285714286,32.9285714285714
127,"Nemaha","NE",18.7,"Volusia",0.0395483870967742,36.6774193548387
127,"Marshall","IA",228.875,"Volusia",0.0395483870967742,36.6774193548387
127,"Massac","IL",700.65,"Volusia",0.0395483870967742,36.6774193548387
127,"Lawrence","KY",715.25,"Volusia",0.0395483870967742,36.6774193548387
127,"GLYNN","GA",7.1,"Volusia",0.0395483870967742,36.6774193548387
127,"Glynn","GA",316.1,"Volusia",0.0395483870967742,36.6774193548387
127,"Perry","OH",5.6,"Volusia",0.0395483870967742,36.6774193548387
127,"Oceana","MI",5.1,"Volusia",0.0395483870967742,36.6774193548387
127,"Redwood","MN",7.55,"Volusia",0.0395483870967742,36.6774193548387
127,"San Juan","PR",3.8,"Volusia",0.0395483870967742,36.6774193548387
127,"Volusia","FL",1057.93333333333,"Volusia",0.0395483870967742,36.6774193548387
127,"Dimmit","TX",9.9,"Volusia",0.0395483870967742,36.6774193548387
127,"Porter","IN",118.6,"Volusia",0.0395483870967742,36.6774193548387
129,"Renville","MN",4.75,"Wakulla",0.0345,31.8333333333333
129,"Westmoreland","PA",1134,"Wakulla",0.0345,31.8333333333333
129,"Washington","AL",399.25,"Wakulla",0.0345,31.8333333333333
129,"Posey","IN",407.4,"Wakulla",0.0345,31.8333333333333
129,"Smith","MS",74.1,"Wakulla",0.0345,31.8333333333333
129,"Wakulla","FL",270.1,"Wakulla",0.0345,31.8333333333333
129,"New Hanover","NC",851,"Wakulla",0.0345,31.8333333333333
129,"Pickaway","OH",564,"Wakulla",0.0345,31.8333333333333
155,"Saunders","NE",14.2,"Sevier",0.0406,37.7333333333333
155,"Reno","KS",285.7,"Sevier",0.0406,37.7333333333333
155,"Pottawattamie","IA",1648.3,"Sevier",0.0406,37.7333333333333
155,"Pulaski","VA",5.4,"Sevier",0.0406,37.7333333333333
155,"Shiawassee","MI",5.6,"Sevier",0.0406,37.7333333333333
155,"Trumbull","OH",255.075,"Sevier",0.0406,37.7333333333333
155,"Robeson","NC",66.5666666666667,"Sevier",0.0406,37.7333333333333
157,"Poweshiek","IA",4.8,"Shelby",0.0325161290322581,30.1612903225806
157,"Shelby","TN",1791.7,"Shelby",0.0325161290322581,30.1612903225806
157,"Randolph","IL",637.3,"Shelby",0.0325161290322581,30.1612903225806
157,"Republic","KS",14.3,"Shelby",0.0325161290322581,30.1612903225806
157,"Rockingham","NC",837.7,"Shelby",0.0325161290322581,30.1612903225806
157,"Marshall","KY",357.35,"Shelby",0.0325161290322581,30.1612903225806
157,"Scotts Bluff","NE",5,"Shelby",0.0325161290322581,30.1612903225806
157,"Tuscola","MI",8.9,"Shelby",0.0325161290322581,30.1612903225806
157,"Fort Bend","TX",406.692307692308,"Shelby",0.0325161290322581,30.1612903225806
157,"Jackson","GA",919,"Shelby",0.0325161290322581,30.1612903225806
157,"Tuscarawas","OH",30.2,"Shelby",0.0325161290322581,30.1612903225806
157,"Tippecanoe","IN",23.45,"Shelby",0.0325161290322581,30.1612903225806
159,"Rice","KS",11.9,"Rowan",0.0353870967741935,32.5806451612903
159,"Van Buren","MI",1176,"Rowan",0.0353870967741935,32.5806451612903
159,"Richmond","VA",82.8,"Rowan",0.0353870967741935,32.5806451612903
159,"Rowan","NC",630.7,"Rowan",0.0353870967741935,32.5806451612903
161,"Stewart","TN",2600,"Yalobusha",0.0352903225806452,32.7096774193548
161,"Washtenaw","MI",34.9,"Yalobusha",0.0352903225806452,32.7096774193548
161,"Van Wert","OH",594,"Yalobusha",0.0352903225806452,32.7096774193548
161,"Mason","KY",1608.5,"Yalobusha",0.0352903225806452,32.7096774193548
161,"Rock Island","IL",611.2,"Yalobusha",0.0352903225806452,32.7096774193548
161,"Waseca","MN",4.9,"Yalobusha",0.0352903225806452,32.7096774193548
161,"Rutherford","NC",1,"Yalobusha",0.0352903225806452,32.7096774193548
161,"Freestone","TX",1036,"Yalobusha",0.0352903225806452,32.7096774193548
183,"Gregg","TX",351,"Wake",0.0354347826086957,32.7391304347826
183,"Vermilion","IL",188,"Wake",0.0354347826086957,32.7391304347826
183,"Wake","NC",8.93333333333333,"Wake",0.0354347826086957,32.7391304347826
183,"Weakley","TN",567.8,"Wake",0.0354347826086957,32.7391304347826
183,"Ohio","KY",509.4,"Wake",0.0354347826086957,32.7391304347826
183,"St Charles","MO",1099.4,"Wake",0.0354347826086957,32.7391304347826
231,"Hunt","TX",112.2,"Pike",0.0368846153846154,34.1538461538462
